timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,delta,sequence_id,label
37:41.9,41.725189,20.389313,3.236641,-0.009391,0.057453,0.096801,1.224121,210,v
37:42.1,-12.885496,-18.442749,-16.763359,0.004303,0.05656,0.034369,0.19788,210,v
37:42.3,-162.183212,65.312981,-112.809158,-0.006711,-0.05499,0.032529,0.207415,210,v
37:42.5,-160.488556,-24.564886,-104.389313,-0.074096,-0.064245,0.221692,0.194346,210,v
37:42.7,69.366409,9.412213,-29.473282,-0.02533,-0.040999,0.221692,0.192804,210,v
37:42.9,233.7939,-5.038168,-89.374046,-0.046303,-0.08741,0.096936,0.205072,210,v
37:44.4,18.122137,15.114504,-1.435115,-0.021244,0.066464,0.089467,1.523195,211,v
37:44.6,-61.541985,-8.656488,-2.954198,-0.010581,0.031771,0.043624,0.206236,211,v
37:44.8,-173.908401,22.145039,-106.160309,-0.027874,-0.055964,0.100969,0.193414,211,v
37:45.0,-90.267174,3,-49.290077,-0.073419,-0.032745,0.221692,0.210414,211,v
37:45.2,140.725189,25.48855,-75.458015,0.000568,-0.064489,0.221692,0.193805,211,v
37:45.4,220.480911,19.267176,-47.404579,-0.06522,-0.041297,0.119046,0.205806,211,v
37:45.6,46.900764,-34.664124,-28.770992,-0.044355,0.017942,-0.042379,0.194464,211,v
37:47.1,-54.595421,48.374046,-6.732824,-0.007875,0.040079,0.034017,1.434179,212,v
37:47.3,-179.343506,7.267176,-56.931297,-0.001488,-0.061783,0.112524,0.196921,212,v
37:47.5,-51.122139,31.091602,-77.900764,-0.036534,-0.063569,0.221692,0.191008,212,v
37:47.7,72.221375,51.664124,-86.916031,-0.002706,-0.079535,0.195686,0.21098,212,v
37:47.9,167.992371,-4.625954,-70.938934,-0.055558,-0.078913,0.164592,0.192612,212,v
37:48.1,80.534348,-8.984733,-32.34351,-0.040377,0.01805,0.003599,0.209465,212,v
37:50.0,10.656488,25.908398,-15.977099,-0.011988,0.037021,0.108492,1.92481,213,v
37:50.2,-76.923668,-0.061069,-101.748093,0.027468,-0.032447,0.026467,0.19744,213,v
37:50.4,-147.43512,-70.458015,-64.908394,-0.104811,-0.055694,0.221692,0.204225,213,v
37:50.6,28.030535,30.083969,-20.549618,-0.056262,-0.031987,0.197472,0.194561,213,v
37:50.8,164.549622,2.625954,-58.34351,-0.027576,-0.057859,0.205672,0.210467,213,v
37:51.0,130.832062,-17.282442,-32.580154,-0.025438,-0.025844,-0.010581,0.192475,213,v
37:51.2,-5.625954,-5.51145,-0.221374,-0.079102,0.05453,0.061214,0.21074,213,v
37:52.7,-59.450382,39.335876,-42.458015,-0.01686,0.029416,0.016751,1.515794,214,v
37:52.9,-94.28244,44.29771,-102.450378,0.000812,-0.037508,0.089521,0.209501,214,v
37:53.1,-29.923664,-12.19084,-55.34351,-0.084596,-0.026088,0.201206,0.192987,214,v
37:53.3,68.229004,-17.061069,-17.12977,0.004546,-0.037535,0.221692,0.194228,214,v
37:53.5,201.175568,87.442749,-50.603054,-0.039862,-0.047927,0.148002,0.209085,214,v
37:53.7,44.603054,-16.816793,-19.969465,-0.047927,0.014235,-0.031608,0.197649,214,v
37:55.3,5.526718,18.763359,-23.32061,0.022056,0.018592,0.107139,1.531067,215,v
37:55.5,-92.809158,78.900764,1.80916,0.002842,-0.029092,0.018132,0.194293,215,v
37:55.7,-81.984734,-45.236641,-102.022903,-0.031121,-0.048468,0.220908,0.207412,215,v
37:55.9,-3.740458,21.648855,-28.748091,-0.084704,-0.029281,0.221692,0.19345,215,v
37:56.1,172.030533,31.061069,-73.534348,-0.067087,-0.041378,0.147651,0.209581,215,v
37:56.3,113.412216,-93.984734,-28.763359,-0.015885,-0.029389,0.014316,0.200548,215,v
37:56.5,-2.48855,-29.534351,23.549618,-0.074231,0.058048,0.065707,0.188546,215,v
37:57.9,-1.641221,30.664122,-7.091603,-0.002003,0.04403,0.11358,1.435093,216,v
37:58.1,-87.526718,-18.328245,29.740458,0.008254,-0.020053,0.057345,0.194549,216,v
37:58.3,-129.854965,71.984734,-89.877861,-0.01548,-0.092119,0.109412,0.209244,216,v
37:58.5,-34.648853,-2.175573,-23.549618,-0.079914,-0.022543,0.221692,0.196153,216,v
37:58.7,139.854965,36.916031,-40.67939,0.008146,-0.065707,0.221692,0.204634,216,v
37:58.9,153.70993,104.885498,-53.175571,-0.077181,-0.029173,0.069414,0.196304,216,v
37:59.1,12.778625,-14.145039,-31.022902,-0.042163,0.032258,0.005629,0.191237,216,v
38:00.6,1.259542,-114.64122,13.671756,-0.03675,0.024708,0.091795,1.538194,217,v
38:00.8,-48.412212,-6.763359,-72.152672,-0.021785,-0.007361,0.050714,0.200985,217,v
38:01.0,-95.862595,25.458015,-91.946564,-0.018321,-0.061593,0.198013,0.191792,217,v
38:01.2,7.770992,-15.061069,-21.32061,-0.080997,-0.026115,0.221692,0.206299,217,v
38:01.4,110.694656,22.740458,-18.458015,-0.018483,-0.029877,0.221692,0.193163,217,v
38:01.6,202.213745,11.511451,-52.969467,-0.045816,-0.046087,0.085516,0.211498,217,v
38:01.8,-28.687023,-4.778626,-26.183207,-0.033936,0.041649,-0.024978,0.200841,217,v
38:03.4,-22.328245,-119.427483,-37.412212,0.033665,0.016373,0.042948,1.524616,218,v
38:03.5,-115.572517,85.366409,-80.122139,0.01142,-0.055829,-0.009796,0.192734,218,v
38:03.7,-145.580154,35.61832,-92.770996,-0.069171,-0.078859,0.205103,0.19396,218,v
38:03.9,101.954201,57.770992,-33.893131,-0.029281,-0.075909,0.221692,0.208976,218,v
38:04.1,206.374039,-38.190838,-75.786263,-0.093337,-0.08557,0.189299,0.194314,218,v
38:04.4,101.274811,22.923664,-19.740458,-0.020432,-0.003383,-0.050498,0.210183,218,v
38:06.0,9.236641,31.480917,-5.290076,0.0164,0.011041,0.057209,1.626027,219,v
38:06.2,-151.625961,33.801525,-158.297714,-0.036777,-0.09626,0.060294,0.204079,219,v
38:06.4,5.427481,71.71756,-113.969467,-0.094095,-0.057101,0.221692,0.200636,219,v
38:06.6,142.854965,26.992367,-18.053434,-0.045167,-0.071281,0.221692,0.2001,219,v
38:06.8,237.931305,-0.641221,-62.908398,-0.040377,-0.07185,0.0771,0.201965,219,v
38:07.0,72.076332,40.969467,-28.229008,-0.096774,0.025168,0.019512,0.197438,219,v
38:08.7,-36.549618,-44,-14.656488,0.023463,0.026575,0.055477,1.727488,220,v
38:08.9,-54.442749,46.587788,-72.534348,-0.026873,-0.040295,0.048468,0.200448,220,v
38:09.1,-72.809158,-14.267176,-34.35878,-0.061566,-0.033773,0.221692,0.200571,220,v
38:09.3,93.496185,10.519084,-24.038168,-0.022624,-0.017509,0.201125,0.199464,220,v
38:09.5,210.56488,-20.778625,-59.709923,-0.048549,-0.057534,0.087681,0.203189,220,v
38:09.7,41.259541,21.206106,-27.045801,-0.074015,0.031906,0.018456,0.200923,220,v
38:11.3,-21.824427,-3.755725,-22.503817,-0.004898,0.014018,0.061999,1.624278,221,v
38:11.5,-140.580154,5.51145,-74.412216,-0.015885,-0.068521,0.057778,0.199111,221,v
38:11.7,-96.496185,0.748092,-91.435112,-0.125649,-0.03537,0.221692,0.203113,221,v
38:11.9,120.511452,7.648855,-37.717556,0.001028,-0.058211,0.221692,0.200534,221,v
38:12.1,213.43512,0.175573,-107.305344,-0.087005,-0.058887,0.14121,0.197891,221,v
38:12.3,78.297707,15.984733,-41.893131,-0.026223,0.018483,-0.012016,0.203019,221,v
38:14.0,-7.29771,-29.045801,-3.160305,-0.007226,0.026575,0.075909,1.625304,222,v
38:14.2,-98.160309,72.35878,-101.083969,0.000298,-0.077885,0.058102,0.198495,222,v
38:14.4,-141.28244,52.511452,-118.480919,-0.088006,-0.087627,0.221692,0.202901,222,v
38:14.6,78.503815,26.137405,-73.954201,-0.058589,-0.061214,0.218878,0.2003,222,v
38:14.8,250.137405,140.07634,-124.473282,-0.049064,-0.146812,0.182074,0.201292,222,v
38:15.0,112.061066,5.900764,-31.267176,-0.005412,-0.016427,-0.05997,0.200596,222,v
38:51.8,8.748092,7.29771,-18.931297,-0.010852,0.054395,0.101916,36.834408,223,v
38:52.0,-78.740456,10.755725,-44.167938,-0.030174,-0.006278,0.074421,0.204506,223,v
38:52.2,-142.633591,32.122139,-45.694656,-0.028821,-0.006549,0.18819,0.188274,223,v
38:52.4,27.328245,5.740458,-26.793894,-0.007036,0.010338,0.221692,0.204486,223,v
38:52.6,94.312981,-14.641221,-26.61832,-0.012449,-0.013044,0.145215,0.208548,223,v
38:52.8,78.900764,-17.389313,-28.923664,-0.020567,0.007659,0.103972,0.200721,223,v
38:53.0,24.824427,1.648855,-9.305344,-0.031148,0.033719,0.072012,0.190477,223,v
38:54.1,-4.91603,1.236641,9.549619,-0.000866,0.04311,0.115122,1.135891,224,v
38:54.3,-61,7.763359,1.358779,-0.005142,0.015317,0.083216,0.200004,224,v
38:54.5,-76.351143,17.992367,-37.603054,0.005223,0.00525,0.122023,0.201375,224,v
38:54.7,-68.748093,5.366412,-32.763359,-0.010229,-0.000433,0.164592,0.19182,224,v
38:54.9,43.114502,-4.122138,-18.610687,0.041513,-0.003112,0.190463,0.204619,224,v
38:55.1,78.610687,4.923664,-52.839695,0.024139,-0.002896,0.155201,0.203399,224,v
38:55.3,64.519081,16.152672,-53.312977,-0.02809,0.011583,0.09009,0.189153,224,v
38:56.7,-31.755726,-49.0229,-2.854962,0.021406,0.023273,0.087275,1.328109,225,v
38:56.9,-109.60305,10.564885,4.648855,0.023084,-0.007144,0.120237,0.203415,225,v
38:57.1,-72.175575,-17.931297,-19.450382,0.006901,-0.012719,0.184563,0.204814,225,v
38:57.3,-3.725191,10.839695,-28.137405,0.014559,-0.010798,0.187432,0.192155,225,v
38:57.5,96.786263,-18.503817,-41.32061,-0.008037,-0.015398,0.171059,0.201165,225,v
38:57.7,95,-13.297709,-46.503819,-0.004573,-0.002084,0.092444,0.205455,225,v
38:57.9,35.770992,8,-30.625954,-0.024275,0.022272,0.051364,0.207149,225,v
38:58.9,-5.419847,-32.267174,33.442749,-0.023896,0.044274,0.088899,1.022159,226,v
38:59.1,-41.633587,-4.068702,-21.931297,0.03307,0.022029,0.067547,0.18687,226,v
38:59.3,-53.541985,-19.557251,-28.114504,0.016102,0.004655,0.110549,0.215516,226,v
38:59.5,-65.267174,-39.893131,21.893129,-0.001543,-0.00341,0.179449,0.193618,226,v
38:59.7,56.068703,-4.122138,-11.564885,0.011393,-0.0023,0.185213,0.204316,226,v
38:59.9,82.213737,7.38168,-66.381676,0.027089,-0.006874,0.131873,0.190695,226,v
39:00.1,40.389313,2.931298,-33.442749,-0.015344,0.019404,0.063921,0.202773,226,v
39:01.6,4.78626,-15.832061,-13.938931,0.036236,0.037887,0.102646,1.52334,227,v
39:01.8,-52.824429,-17.977098,5.38168,0.003924,0.008687,0.094555,0.20385,227,v
39:02.0,-70.839691,-14.274809,-5.78626,-0.020486,0.00092,0.138693,0.203865,227,v
39:02.2,-33.099236,20.938931,-20.076336,0.017726,0.008064,0.192005,0.205869,227,v
39:02.4,64.854965,-16.633587,-49.793892,0.021812,-0.006874,0.183129,0.187641,227,v
39:02.6,66.213737,5.343512,-57.786259,-0.013396,0,0.116827,0.206255,227,v
39:02.8,21.48855,5.801527,-2.465649,-0.037021,0.024031,0.068927,0.20407,227,v
39:04.2,-12.045801,-11.854961,8.656488,0.003193,0.03629,0.093148,1.417831,228,v
39:04.5,-80.64122,-18.526718,18.496183,0.013693,0.011583,0.113607,0.211464,228,v
39:04.7,-80.816795,-17.87023,-12.274809,0.019295,-0.01142,0.137719,0.200979,228,v
39:04.9,-19.671755,20.549618,-21.145039,0.029308,0.011285,0.217281,0.201475,228,v
39:05.0,74.236641,30.732824,-51.412212,0.037806,-0.010067,0.150898,0.190238,228,v
39:05.2,73.931297,-4.946565,-71.427483,-0.005791,-0.005818,0.083568,0.205333,228,v
39:05.5,13.916031,2.725191,-11.893129,-0.005575,0.034694,0.100076,0.206591,228,v
39:06.5,-1.061069,-37.946564,17.557251,-0.003383,0.040728,0.114121,1.021228,229,v
39:06.7,-61.366413,-35.091602,9.862596,0.026846,0.018971,0.081078,0.194819,229,v
39:06.9,-99.274811,14.175572,-6.816794,0.039727,-0.017428,0.128437,0.206983,229,v
39:07.1,-53.587788,-11.816793,-21.351145,0.017888,-0.012963,0.202262,0.202181,229,v
39:07.3,54.34351,25.938931,-45.404579,0.0374,-0.016941,0.192249,0.194881,229,v
39:07.5,86.526718,0.419847,-54.35878,-0.002625,-0.02238,0.109547,0.204568,229,v
39:08.9,-3.442748,-59.931297,25.106871,-0.005521,0.028902,0.115934,1.418527,230,v
39:09.1,-61.045803,-4.19084,-22.51145,0.004276,0.006657,0.082377,0.207453,230,v
39:09.3,-95.152672,14.778625,-24.198473,0.014045,-0.0164,0.165945,0.200463,230,v
39:09.5,6.167939,-13.885496,-31.045801,0.023463,-0.004005,0.221692,0.188665,230,v
39:09.7,72.160309,6.549618,-47.106869,0.030093,-0.011258,0.144917,0.204776,230,v
39:09.9,68.610687,12.106871,-52.748093,-0.019404,0.000216,0.092823,0.204851,230,v
39:10.1,-15.496183,10.419847,2.832061,-0.037968,0.02441,0.085679,0.205704,230,v
39:11.7,-46.435116,-16.70229,-5.320611,0.007171,0.01548,0.071309,1.619717,231,v
39:11.9,-91.824425,-4.717557,-22.061069,0.007171,-0.009932,0.11883,0.204344,231,v
39:12.1,-50.221375,-5.435114,-18.534351,0.020865,-0.001082,0.221692,0.201423,231,v
39:12.3,63.190838,-7.21374,-47.061069,0.001813,-0.018808,0.165809,0.191734,231,v
39:12.5,85.274811,-0.274809,-44.70229,-0.019322,-0.012638,0.116773,0.211414,231,v
39:12.7,20.847328,-7.709924,-4.816794,-0.03786,0.020161,0.079157,0.197809,231,v
39:13.9,-8.366412,-43.625954,39.748093,0.017293,0.030093,0.089927,1.210904,232,v
39:14.2,-70.923668,-5.358778,-12.687023,0.007199,0.006874,0.086112,0.214897,232,v
39:14.4,-77.839691,4.21374,-35.549618,-0.009851,-0.005412,0.138991,0.201497,232,v
39:14.6,5.679389,0.022901,-36.480915,-0.008416,0.000162,0.211544,0.20063,232,v
39:14.8,64.564888,-0.80916,-50.862595,-0.000379,-0.005575,0.14968,0.186772,232,v
39:15.0,82.305344,3.541985,-44.839695,-0.035018,-0.007821,0.102565,0.204668,232,v
39:15.2,-1.717557,-6.244275,16.068703,-0.034152,0.027387,0.095908,0.205952,232,v
39:16.5,-12.946565,-25.198473,6.557252,-0.016075,0.025141,0.088899,1.328438,233,v
39:16.7,-52.229008,-13.335877,-2.580153,-0.000135,0.006549,0.094825,0.199459,233,v
39:16.9,-63.549618,11.488549,-24.213741,-0.013504,-0.003572,0.139343,0.20331,233,v
39:17.1,5.076336,22.030535,-42.183205,-0.020107,0.00433,0.208216,0.195184,233,v
39:17.3,66,0.305344,-38.740459,-0.010419,-0.006414,0.140127,0.201989,233,v
39:17.5,52.709923,-19.946566,-17.885496,-0.038022,0.005548,0.092173,0.204577,233,v
39:17.7,12.152672,-13.007633,7.10687,-0.02736,0.027306,0.085949,0.198423,233,v
39:18.9,8.137404,20.496183,-13.984733,0.004817,0.038888,0.1086,1.225017,234,v
39:19.1,-45.748093,-29.51145,-1.503817,-0.00571,0.011095,0.081538,0.202094,234,v
39:19.3,-78.290077,8.061069,-24.145039,-0.011556,-0.011799,0.109114,0.193144,234,v
39:19.5,-30.175573,29.183207,-33.900764,-0.001488,-0.005656,0.189407,0.205397,234,v
39:19.7,53.061069,11.557252,-40.34351,0.008822,-0.015371,0.166648,0.196325,234,v
39:19.9,68.931297,-8.694656,-39.32061,-0.019485,-0.011366,0.133064,0.201273,234,v
39:20.1,48.572517,3.992366,-27.358778,-0.043705,0.010744,0.077831,0.201877,234,v
39:20.3,3.740458,26.480917,-13.129771,-0.032123,0.034639,0.098885,0.204347,234,v
39:21.3,25.015266,-36.229008,31.893129,0.01253,0.038536,0.097423,1.025082,235,v
39:21.5,-57.183205,-10.427481,-20.251909,0.015101,0.009039,0.068494,0.20069,235,v
39:21.7,-91.526718,35.419846,-39.229008,0.015236,-0.007361,0.134553,0.189796,235,v
39:22.0,-16.389313,21.389313,-32.778625,0.009932,0.009959,0.216875,0.211696,235,v
39:22.1,64.877861,-2.954198,-58.053436,0.020351,-0.007767,0.15217,0.198022,235,v
39:22.4,71.312981,-11.442748,-45.694656,-0.012692,-0.004682,0.10243,0.202802,235,v
39:23.8,4.717557,-20.083969,-7.664122,0.01732,0.035722,0.123647,1.417197,236,v
39:24.0,-19.137405,-22.374046,-2.236641,0.010879,0.017915,0.092417,0.20813,236,v
39:24.2,-91.587784,6.129771,-7.19084,-0.004303,-0.003112,0.116773,0.199437,236,v
39:24.4,-52.870228,14.969465,-49.435116,-0.031473,-0.012882,0.167379,0.189107,236,v
39:24.6,45.709923,2.801527,-33.458015,0.011637,-0.004411,0.191356,0.203389,236,v
39:24.8,70.328247,-3.557252,-44.503819,-0.003004,-0.011664,0.13531,0.211335,236,v
39:25.0,38.503819,13.122137,-32.152672,-0.034991,0.004195,0.078291,0.197123,236,v
39:26.3,-31.832062,-49.190838,40.267174,0.033638,0.023733,0.134607,1.322005,237,v
39:26.5,-59.534351,-0.770992,-7.816794,0.000433,0.005034,0.107951,0.203893,237,v
39:26.7,-67.938934,-13.80916,-9.59542,-0.001732,0.00341,0.158584,0.205379,237,v
39:26.9,-5.885496,-8.427481,-23.908398,0.031176,0.001515,0.177229,0.188493,237,v
39:27.1,58.763359,-1.022901,-61.106869,0.026791,-0.00571,0.162075,0.205413,237,v
39:27.3,66.564888,14.038168,-37.740459,-0.024004,0.001948,0.101158,0.204052,237,v
39:27.5,6.946565,2.816794,2.732824,-0.010067,0.031744,0.088276,0.188134,237,v
39:30.9,4.206107,-38.458015,-30.877863,-0.010608,0.025357,0.110657,3.443963,238,v
39:31.1,-42.099236,-43.015266,2.526718,-0.052744,0.00617,0.117098,0.188906,238,v
39:31.3,-89.526718,1.229008,-43.458015,-0.044869,-0.014641,0.105813,0.204605,238,v
39:31.5,-35.137405,8.832061,-23.549618,-0.056235,-0.00663,0.221692,0.203677,238,v
39:31.7,81.366409,-0.877863,-25.419847,-0.023544,-0.03123,0.140966,0.204347,238,v
39:31.9,77.404579,-0.007634,-37.557251,-0.007496,-0.010906,0.130818,0.202293,238,v
39:32.1,1.862595,6.061069,-33.648853,-0.02966,0.011177,0.037616,0.190422,238,v
39:33.3,9.587787,24.854961,-7.40458,-0.01234,0.024248,0.117098,1.119069,239,v
39:33.5,-16.496183,36.183205,-14.931297,-0.036182,0.019349,0.063028,0.204701,239,v
39:33.7,-73.091606,-5.129771,-38.007633,0.008173,-0.009445,0.09469,0.210224,239,v
39:33.9,-49.206108,-28.053434,5.458015,-0.038645,-0.002598,0.168894,0.198318,239,v
39:34.1,36.221375,-13.992367,-36.923664,0.009174,-0.027441,0.177067,0.204477,239,v
39:34.3,80.916031,3.519084,-47.236641,-0.035695,-0.015831,0.12638,0.188879,239,v
39:34.5,60.213741,25.816793,-3.625954,-0.028063,0.005575,0.059131,0.204566,239,v
39:35.6,79.687019,61.465649,-8.450381,-0.000839,0.03215,0.11634,1.130119,240,v
39:35.8,-36.549618,-10.755725,-8.740458,-0.044355,0.009959,0.061729,0.202127,240,v
39:36.0,-133.015274,-1.496183,19.587786,-0.02809,-0.025871,0.109683,0.196214,240,v
39:36.2,-20.167938,22.450382,-42.610687,-0.010284,-0.031906,0.20283,0.205094,240,v
39:36.4,38.503819,-20.793894,-32.259541,0.024545,-0.047034,0.221692,0.201178,240,v
39:36.6,118.816795,4.755725,-66.801529,-0.037562,-0.030797,0.068494,0.194198,240,v
39:36.8,26.083969,37.0229,-1.931298,-0.019404,0.017293,0.069955,0.202029,240,v
39:37.9,-9.496183,0.114504,13.770992,0.018592,0.007794,0.088141,1.117875,241,v
39:38.1,-58.412212,-4.48855,-16.335878,-0.017644,-0.011285,0.113065,0.204767,241,v
39:38.3,-60.740459,20.175573,-16.656488,-0.014641,-0.021271,0.150925,0.204429,241,v
39:38.5,56.244274,14.259542,-18.977098,0.01207,-0.036344,0.190003,0.20375,241,v
39:38.7,60.748093,-3.305344,-37.740459,-0.031906,-0.020242,0.167081,0.189771,241,v
39:38.9,27.633587,53.267174,-26.206106,-0.033286,0.002814,0.038618,0.210115,241,v
39:40.1,10.450381,7.29771,-2.854962,-0.023111,0.017888,0.09055,1.221364,242,v
39:40.3,-56.526718,22.12977,-31.343512,0.014045,0.006143,0.09377,0.193545,242,v
39:40.5,-61.29771,-11.557252,-47.496181,-0.022543,-0.018429,0.126623,0.199809,242,v
39:40.7,-22.442749,-9,-11.198473,-0.029362,-0.009363,0.193683,0.204942,242,v
39:41.0,53.740459,-18.267176,-18.152672,-0.003708,-0.013071,0.159531,0.207621,242,v
39:41.1,76.664124,-14.755725,-19.038168,-0.025844,-0.003599,0.136176,0.186285,242,v
39:41.3,13.396947,9.916031,-1.824427,-0.032637,0.012421,0.068278,0.204254,242,v
39:42.6,-4.564886,-13.297709,10.091603,-0.001299,0.01142,0.080645,1.225928,243,v
39:42.8,-54.305344,6.854962,-30.213741,0.008768,-0.003464,0.102457,0.204905,243,v
39:43.0,-59.969467,12.206107,-57.770992,-0.043462,-0.006224,0.166892,0.204821,243,v
39:43.2,53.213741,4.847328,-21.61832,-0.011123,-0.01391,0.197797,0.188957,243,v
39:43.4,70.389313,10.977099,-26.419847,-0.020757,-0.008687,0.114743,0.204894,243,v
39:43.6,23.412214,-10.198473,-10.267176,-0.032231,0.013233,0.100265,0.205318,243,v
39:44.8,25.709923,-3.122137,-11.610687,-0.045356,0.038591,0.132442,1.22799,244,v
39:45.0,-10.282443,15.526717,-9.549619,-0.025465,0.018971,0.073852,0.194073,244,v
39:45.2,-82.274811,-32.305344,-12.541985,-0.02054,0.012557,0.12527,0.204213,244,v
39:45.4,-32.091602,-7.183206,-8.480916,-0.016183,-0.005521,0.163103,0.20025,244,v
39:45.6,-26.221375,-30.496183,-38.015266,-0.020486,-0.017969,0.115203,0.196097,244,v
39:45.8,-3.473282,3.458015,-22.061069,-0.026223,-0.010284,0.213601,0.202228,244,v
39:46.0,93.725189,12.19084,-20.580153,-0.01594,-0.022597,0.133687,0.201333,244,v
39:46.2,46.854961,45.374046,-32.175571,-0.047169,0.003924,0.072256,0.20419,244,v
39:47.3,31.167938,19.969465,-24.549618,0.009039,0.022272,0.125216,1.116778,245,v
39:47.5,-71.687019,-15.801527,-31.763359,-0.024897,-0.001028,0.077641,0.204522,245,v
39:47.7,-74.816795,-3.503817,-51.893131,-0.041838,-0.016481,0.159287,0.204617,245,v
39:47.9,55.137405,14.076336,-10.396947,-0.012854,-0.023652,0.221692,0.188404,245,v
39:48.1,96.35878,17.763359,-27.832062,-0.032583,-0.012963,0.11339,0.214103,245,v
39:48.3,33.549618,26.32061,-10.38168,-0.036913,0.007307,0.06982,0.194518,245,v
39:49.6,29.793894,33.961834,2.908397,-0.028713,0.025898,0.141535,1.229665,246,v
39:49.7,-27.725191,-13.274809,-18.091602,0.019295,0.008714,0.09396,0.186941,246,v
39:50.0,-82.496185,2.351145,-38.67939,-0.03694,-0.005115,0.117774,0.204064,246,v
39:50.2,-36.473282,15.587787,-28.946566,-0.014641,0.003843,0.201315,0.208863,246,v
39:50.4,89.908394,12.977099,-31.480917,-0.000487,-0.024518,0.165539,0.200891,246,v
39:50.6,68.351143,15.030535,-1.732824,-0.039213,0.00295,0.100454,0.189072,246,v
39:50.8,-1.030534,2.923664,-22,-0.019809,0.022462,0.086599,0.204485,246,v
39:52.0,31.778625,12.160305,-18.366413,-0.000812,0.024112,0.12638,1.226988,247,v
39:52.2,-20.167938,3.59542,-38.335876,-0.019728,0.005088,0.07986,0.204794,247,v
39:52.4,-71.435112,-7.671756,-54.534351,-0.031257,-0.005791,0.122023,0.203187,247,v
39:52.6,-33.816795,15.015267,-34.549618,-0.067195,0.009526,0.190679,0.200507,247,v
39:52.8,70.671753,9.40458,-21.32061,-0.011258,-0.014911,0.161155,0.194554,247,v
39:53.0,72.259544,-9.992367,-28.984734,-0.010825,-0.001948,0.108654,0.204517,247,v
